model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
6,2015,7700,1,54803.0,4,20,60.1,1.0
13,2017,13500,1,47922.0,0,30,64.2,1.5
13,2016,15500,0,28860.0,0,145,52.3,2.0
5,2018,12500,1,12500.0,4,145,49.6,1.0
6,2017,10500,1,30933.0,4,145,60.1,1.0
6,2015,8300,1,18381.0,4,20,60.1,1.0
6,2017,9650,1,23300.0,4,20,60.1,1.0
6,2017,11500,0,34468.0,0,0,67.3,1.5
13,2017,12950,1,15000.0,4,160,45.6,1.5
13,2017,13000,1,8000.0,4,160,45.6,1.5
5,2018,12300,1,11173.0,4,150,56.5,1.0
13,2016,13250,1,25000.0,4,160,45.6,1.5
6,2017,11100,0,42500.0,0,145,67.3,1.5
5,2019,10900,1,7342.0,4,145,55.4,1.1
13,2017,12700,1,16284.0,4,160,45.6,1.5
13,2016,13100,0,27363.0,0,145,52.3,2.0
5,2014,9000,0,22311.0,4,0,57.7,1.0
5,2016,7600,1,17838.0,4,125,54.3,1.2
5,2016,10200,1,29550.0,4,145,47.9,1.6
5,2019,12600,1,12663.0,4,145,58.9,1.0
9,2016,9799,0,28407.0,0,30,58.9,1.5
6,2017,12199,1,17954.0,0,150,74.3,1.5
13,2017,14599,0,30791.0,4,150,38.2,1.5
2,2019,16799,0,433.0,4,150,45.6,1.0
13,2017,14999,1,24877.0,0,30,64.2,1.5
2,2019,17399,0,246.0,4,150,45.6,1.0
13,2017,14999,1,25535.0,0,125,60.1,2.0
1,2015,6999,1,50395.0,0,30,61.4,1.6
1,2017,10999,1,16255.0,0,20,68.9,1.6
6,2017,11999,1,12485.0,4,150,60.1,1.0
0,2017,9000,0,26825.0,4,150,44.1,1.6
13,2017,12200,0,44325.0,4,150,38.2,1.5
13,2017,12000,1,19690.0,4,150,45.6,1.5
13,2017,11700,1,25971.0,4,150,45.6,1.5
13,2017,13700,1,27970.0,0,150,60.1,2.0
13,2017,15000,1,24587.0,4,150,45.6,1.5
1,2016,9500,1,21844.0,4,30,55.4,1.0
5,2016,8500,1,23676.0,4,20,62.8,1.0
5,2016,8700,1,15000.0,4,0,65.7,1.0
13,2014,10200,1,26150.0,0,200,47.9,2.0
2,2019,15999,1,2410.0,4,150,53.3,1.0
5,2019,12999,1,8732.0,4,145,58.9,1.0
5,2019,12999,1,9307.0,4,145,58.9,1.0
5,2019,14199,0,6335.0,4,145,48.7,1.0
13,2017,17499,0,32849.0,0,145,54.3,2.0
2,2016,8299,1,36711.0,0,30,64.2,1.5
5,2019,14399,0,6967.0,4,145,48.7,1.0
5,2016,8799,1,10380.0,4,0,65.7,1.0
14,2018,17999,0,23598.0,0,145,53.3,2.0
5,2016,8200,1,21731.0,4,0,65.7,1.0
6,2017,10800,1,40000.0,0,0,74.3,1.5
6,2017,11200,1,14341.0,0,0,74.3,1.5
13,2017,15500,2,42200.0,0,145,54.3,2.0
14,2016,10000,1,27127.0,0,30,65.7,1.5
13,2017,13000,1,38181.0,4,165,45.6,1.5
6,2017,10700,1,26715.0,4,150,60.1,1.0
13,2016,15400,0,18000.0,4,240,38.2,1.5
6,2016,9800,1,27861.0,4,20,60.1,1.0
13,2017,16500,2,47760.0,0,150,54.3,2.0
0,2017,9400,0,25000.0,4,150,44.1,1.6
6,2015,10500,0,6693.0,4,165,44.8,1.6
18,2016,14800,1,32469.0,0,125,56.5,2.0
5,2017,6900,1,37052.0,4,125,54.3,1.2
13,2017,14800,2,59220.0,0,150,54.3,2.0
13,2017,14000,1,24000.0,4,165,45.6,1.5
5,2015,8700,1,31399.0,4,0,65.7,1.0
13,2016,14500,1,31543.0,4,165,45.6,1.5
13,2017,14500,1,43250.0,0,125,60.1,2.0
13,2017,10750,1,45000.0,4,165,45.6,1.5
3,2016,19199,0,36142.0,0,165,48.7,2.0
13,2019,22599,1,5866.0,0,150,37.7,2.0
10,2017,13699,0,41445.0,0,150,56.6,1.5
5,2020,15999,1,183.0,4,150,55.4,1.0
13,2015,10499,1,24365.0,0,125,60.1,2.0
5,2018,11999,1,6150.0,4,150,65.7,1.0
5,2017,8999,1,40561.0,4,20,62.8,1.0
1,2016,9999,0,22998.0,0,20,64.2,1.5
6,2016,10200,1,12427.0,4,20,61.4,1.0
6,2017,15900,1,30884.0,0,20,67.3,2.0
9,2016,9800,1,22824.0,0,30,64.2,1.5
6,2016,10100,1,38638.0,0,0,74.3,1.5
9,2016,10500,0,13642.0,0,30,58.9,1.5
6,2016,10800,0,15903.0,4,125,51.4,1.0
2,2016,9850,0,19243.0,4,160,44.8,1.5
2,2017,10000,1,24891.0,4,125,52.3,1.0
2,2016,8400,1,36701.0,4,125,53.3,1.0
3,2016,19500,0,28746.0,0,160,48.7,2.0
14,2017,10700,1,47408.0,0,0,78.5,1.5
2,2017,10500,1,11896.0,4,125,52.3,1.0
3,2018,25500,0,12145.0,0,145,47.9,2.0
5,2016,7800,1,29512.0,4,0,65.7,1.0
5,2016,7900,1,29326.0,4,0,65.7,1.0
6,2015,9100,1,38379.0,0,0,74.3,1.5
13,2017,17700,0,14606.0,4,235,38.2,1.5
5,2016,7500,1,44264.0,4,0,65.7,1.0
5,2016,8200,1,29529.0,4,0,65.7,1.0
14,2015,11600,1,22321.0,0,20,68.9,2.0
5,2016,8700,1,12110.0,4,0,65.7,1.0
5,2016,8900,1,35500.0,4,20,62.8,1.0
5,2017,7995,1,41589.0,4,145,65.7,1.0
12,2018,8495,1,11562.0,4,145,57.7,1.2
5,2017,9995,1,24826.0,4,150,65.7,1.0
1,2019,15295,1,5551.0,4,150,48.7,1.0
6,2017,10295,1,46713.0,4,20,60.1,1.0
6,2017,10995,1,24449.0,4,150,60.1,1.0
13,2017,15600,2,12000.0,0,145,58.9,1.5
0,2016,10200,0,10000.0,4,160,44.1,1.6
5,2014,7900,1,14175.0,4,0,65.7,1.0
13,2018,20200,0,6808.0,4,145,38.2,1.5
13,2017,12000,1,20000.0,4,165,45.6,1.5
13,2017,14250,1,13353.0,4,165,45.6,1.5
2,2017,9450,1,8724.0,4,150,52.3,1.0
0,2017,9450,0,17000.0,4,150,44.1,1.6
6,2017,9650,1,27000.0,4,150,61.4,1.0
13,2015,10800,1,31593.0,0,125,60.1,2.0
14,2015,9300,1,48906.0,0,0,78.5,1.5
5,2016,8650,1,27241.0,4,20,62.8,1.0
6,2017,12489,1,13530.0,0,150,74.3,1.5
13,2017,14989,1,22182.0,0,125,60.1,2.0
5,2017,9989,2,16019.0,4,150,57.7,1.0
6,2018,14295,1,10585.0,4,145,57.7,1.0
5,2016,9295,1,35150.0,4,0,65.7,1.0
5,2018,10795,1,41008.0,4,145,56.5,1.0
13,2017,16495,1,25352.0,0,145,60.1,2.0
2,2019,14695,1,9316.0,4,145,53.3,1.0
6,2011,4495,1,77000.0,4,145,47.9,1.6
6,2011,4695,1,67000.0,4,145,47.9,1.6
6,2015,12200,1,38773.0,0,20,67.3,2.0
1,2016,9800,0,24076.0,0,125,58.9,2.0
5,2016,7500,1,36421.0,4,0,65.7,1.0
13,2017,12000,1,21750.0,4,160,45.6,1.5
5,2015,7100,1,33428.0,4,0,65.7,1.0
6,2017,11800,1,16612.0,0,0,74.3,1.5
6,2014,8100,1,39612.0,0,20,67.3,1.6
5,2016,11000,1,25921.0,4,145,47.9,1.6
6,2017,10150,1,29301.0,0,0,74.3,1.5
5,2018,11250,1,29463.0,4,150,62.8,1.0
5,2018,13495,1,6019.0,4,145,65.7,1.0
2,2018,13995,1,15080.0,4,145,54.3,1.0
5,2019,13489,1,11268.0,4,145,58.9,1.0
6,2015,9489,1,38000.0,0,0,74.3,1.5
5,2019,11489,1,7199.0,4,150,58.9,1.0
5,2016,7489,1,33000.0,4,125,54.3,1.2
6,2017,10789,0,22000.0,4,150,51.4,1.0
5,2017,9789,2,21899.0,4,0,57.7,1.0
6,2017,10989,1,20000.0,4,150,60.1,1.0
6,2017,12299,1,12100.0,4,150,60.1,1.0
6,2017,10989,1,11256.0,4,150,60.1,1.0
5,2018,10489,1,11704.0,4,150,65.7,1.0
5,2018,10489,1,15402.0,4,150,65.7,1.0
13,2019,22500,0,4030.0,4,150,31.0,1.5
6,2018,13489,2,3549.0,0,150,74.3,1.5
2,2018,13799,1,8244.0,4,145,54.3,1.0
14,2017,15999,1,27858.0,0,145,62.8,2.0
0,2014,6789,2,31000.0,4,165,44.1,1.6
5,2018,10489,1,19137.0,4,150,65.7,1.0
5,2018,10489,1,19510.0,4,150,65.7,1.0
12,2018,8489,1,8200.0,4,150,57.7,1.2
13,2019,17289,1,8955.0,0,145,45.6,1.5
13,2016,14689,1,29712.0,0,145,54.3,2.0
13,2017,15489,1,6706.0,0,145,64.2,1.5
1,2016,8489,1,36820.0,0,20,68.9,1.5
6,2016,10489,0,12416.0,4,125,51.4,1.0
6,2019,14489,1,13765.0,4,145,58.9,1.0
13,2017,14489,1,16816.0,0,145,64.2,1.5
1,2019,15489,1,3916.0,4,145,48.7,1.0
5,2015,7189,1,28101.0,4,125,54.3,1.2
1,2018,14289,1,2282.0,4,145,48.7,1.0
8,2017,19289,1,28492.0,0,145,56.5,2.0
6,2019,17289,1,12030.0,4,145,60.1,1.0
5,2016,7999,1,15074.0,4,125,54.3,1.2
6,2016,9800,1,44162.0,0,20,70.6,2.0
13,2017,16500,2,30000.0,0,145,54.3,2.0
5,2017,8600,1,26068.0,4,145,65.7,1.0
6,2015,8000,1,50000.0,4,20,60.1,1.0
14,2016,12400,0,29608.0,0,125,57.7,2.0
5,2016,7250,1,38830.0,4,0,65.7,1.0
3,2018,23000,0,13649.0,0,150,47.9,2.0
14,2016,13700,0,36547.0,0,125,57.7,2.0
6,2017,11500,0,20733.0,4,150,51.4,1.0
13,2017,12200,1,54000.0,0,125,60.1,2.0
5,2017,11999,1,20479.0,4,145,47.9,1.6
6,2017,10999,1,16714.0,0,145,74.3,1.5
6,2019,16999,1,3211.0,4,145,60.1,1.0
11,2017,6699,1,20301.0,4,145,57.7,1.2
6,2019,24999,1,6746.0,4,145,34.5,2.3
5,2019,11999,1,4800.0,4,145,58.9,1.0
5,2018,9989,1,25379.0,4,145,65.7,1.0
6,2018,13989,1,7534.0,4,145,57.7,1.0
13,2015,12000,1,36638.0,0,145,54.3,2.0
6,2017,12289,1,14112.0,4,145,60.1,1.0
5,2018,11489,1,18377.0,4,150,65.7,1.0
6,2018,11889,1,9610.0,4,150,60.1,1.0
6,2016,11489,1,19942.0,0,0,74.3,1.5
5,2016,8289,1,21000.0,4,0,65.7,1.0
5,2018,9989,1,14826.0,4,150,64.2,1.1
5,2018,9989,1,23591.0,4,150,65.7,1.0
3,2019,32489,0,667.0,0,145,37.2,2.0
5,2017,9989,1,17221.0,4,145,65.7,1.0
0,2017,7389,2,60420.0,4,160,44.1,1.6
2,2017,8289,1,60462.0,4,125,53.3,1.0
5,2016,7389,1,8741.0,4,125,54.3,1.2
13,2019,22389,0,8002.0,0,145,38.7,2.0
6,2019,16989,1,2120.0,4,145,60.1,1.0
2,2019,13989,1,21.0,4,145,53.3,1.0
13,2019,19989,2,7600.0,0,145,46.3,2.0
10,2017,14200,1,27252.0,0,30,64.2,1.5
6,2017,10200,1,27912.0,0,0,74.3,1.5
9,2017,10900,1,41000.0,4,30,54.3,1.0
13,2018,18200,0,2331.0,0,145,47.9,2.0
13,2016,12500,1,61051.0,0,145,54.3,2.0
14,2015,11000,0,47932.0,0,125,58.9,2.0
6,2017,10200,1,43234.0,0,0,74.3,1.5
6,2017,10300,1,51186.0,4,125,51.4,1.5
6,2017,10700,1,18483.0,4,20,60.1,1.0
6,2018,17489,1,9028.0,4,145,41.5,2.0
6,2017,15289,1,23815.0,4,145,41.5,2.0
5,2017,9589,1,8659.0,4,145,65.7,1.0
2,2017,8789,1,23447.0,4,125,52.3,1.0
6,2019,17989,0,15623.0,0,145,74.3,1.5
5,2019,19989,1,7895.0,4,150,40.3,1.5
1,2015,5489,1,75000.0,0,30,61.4,1.6
13,2016,13289,1,20050.0,0,125,60.1,2.0
5,2020,15250,1,4500.0,4,150,58.9,1.0
6,2017,10489,1,3960.0,4,20,60.1,1.0
6,2019,15789,1,8800.0,4,150,60.1,1.0
5,2018,9989,1,22922.0,4,150,65.7,1.0
0,2017,7989,2,36971.0,4,160,44.1,1.6
1,2017,7989,1,45830.0,0,20,68.9,1.5
0,2015,7349,2,57836.0,4,160,44.1,1.6
13,2017,18500,1,21181.0,0,150,54.3,2.0
15,2019,35488,0,12.0,4,145,30.7,2.3
15,2019,35989,0,12.0,4,145,30.7,2.3
13,2018,13449,0,29765.0,4,145,31.0,1.5
5,2016,9489,2,18708.0,4,145,47.9,1.6
5,2017,7489,1,29094.0,4,145,65.7,1.0
13,2015,11400,1,33962.0,0,125,60.1,2.0
1,2017,10800,1,19022.0,4,150,44.1,1.6
6,2019,18000,1,881.0,4,150,60.1,1.0
5,2017,8489,1,31902.0,4,145,65.7,1.0
9,2017,14489,1,7953.0,0,150,64.2,1.5
14,2018,12489,1,30050.0,4,145,48.7,1.5
1,2017,8489,1,59630.0,0,20,68.9,1.5
18,2016,16949,1,39140.0,0,125,51.4,2.0
5,2012,3989,1,73994.0,4,20,68.9,1.4
5,2009,3789,1,71672.0,0,20,67.3,1.6
5,2014,7989,2,12800.0,4,0,57.7,1.0
13,2017,10589,1,59455.0,0,125,60.1,2.0
6,2017,8289,1,43839.0,4,20,61.4,1.0
1,2017,7589,1,54797.0,0,20,68.9,1.5
5,2017,9489,1,37069.0,4,0,57.7,1.0
2,2016,8389,1,36335.0,4,125,53.3,1.0
6,2017,8949,1,43931.0,4,20,61.4,1.0
5,2017,8489,0,68127.0,4,0,57.7,1.0
6,2017,9989,1,31856.0,4,145,60.1,1.0
6,2016,9689,1,31432.0,4,20,60.1,1.0
13,2017,14000,1,33389.0,0,30,64.2,1.5
5,2014,8000,0,26358.0,4,145,47.9,1.6
3,2017,21700,1,21213.0,0,150,47.9,2.0
1,2014,7700,1,30575.0,4,165,42.8,1.6
5,2016,9000,1,40249.0,0,0,78.5,1.5
13,2018,15000,1,23353.0,0,150,60.1,2.0
6,2015,10500,1,22249.0,4,20,60.1,1.0
6,2018,13000,1,24716.0,0,150,74.3,1.5
13,2017,15500,1,35936.0,0,125,60.1,2.0
13,2017,15700,1,17326.0,0,150,54.3,2.0
5,2014,8000,1,21155.0,4,0,65.7,1.0
3,2017,19700,1,19076.0,0,165,48.7,2.0
6,2017,13000,1,15362.0,0,150,74.3,1.5
6,2018,18000,0,8607.0,4,145,47.9,1.5
5,2015,7500,1,55478.0,4,20,62.8,1.0
5,2019,14800,1,368.0,4,150,58.9,1.0
1,2017,11200,1,21467.0,0,20,68.9,1.5
6,2018,12500,1,18605.0,4,145,57.7,1.0
5,2017,10300,1,18667.0,4,150,65.7,1.0
5,2014,9700,1,26097.0,4,150,47.9,1.6
6,2017,10700,1,44901.0,0,150,74.3,1.5
13,2016,14000,1,23738.0,4,160,45.6,1.5
13,2016,14800,1,33406.0,0,125,60.1,2.0
13,2019,18800,1,7559.0,0,145,36.7,2.0
5,2017,9200,1,9530.0,4,125,54.3,1.2
13,2017,14300,1,25595.0,0,125,60.1,2.0
5,2018,10300,1,27516.0,4,145,65.7,1.0
5,2017,9800,1,25708.0,4,0,65.7,1.0
2,2017,11000,1,24934.0,4,125,52.3,1.0
5,2018,10500,1,24518.0,4,150,65.7,1.0
3,2017,20800,0,27471.0,0,150,48.7,2.0
5,2017,10000,1,22060.0,4,150,65.7,1.0
3,2018,24800,1,8970.0,0,150,47.9,2.0
11,2018,10000,1,10051.0,4,150,43.5,0.0
6,2017,11200,1,23898.0,0,0,74.3,1.5
5,2017,9500,1,27804.0,4,20,62.8,1.0
11,2017,8600,1,10631.0,4,150,57.7,1.2
5,2017,11000,1,22728.0,4,0,65.7,1.0
6,2017,11800,1,13601.0,4,20,60.1,1.0
13,2015,10500,1,20701.0,4,165,45.6,1.5
13,2018,14000,1,11524.0,0,150,54.3,1.5
6,2018,13500,1,25535.0,0,150,74.3,1.5
5,2018,9300,1,20901.0,4,150,55.4,1.1
6,2014,7800,1,40857.0,0,125,57.7,2.0
6,2019,18500,0,7892.0,4,150,51.4,1.0
3,2017,20500,0,30255.0,0,165,48.7,2.0
5,2019,13300,0,1987.0,4,150,48.7,1.0
13,2018,17000,1,18582.0,0,145,54.3,2.0
5,2016,9700,1,28826.0,4,20,62.8,1.0
13,2017,15000,1,33808.0,0,150,54.3,2.0
9,2015,9000,1,54764.0,0,30,64.2,1.5
1,2014,8700,1,37929.0,0,125,55.4,2.0
5,2019,12500,1,14063.0,4,145,58.9,1.0
6,2018,13500,1,11941.0,4,145,57.7,1.0
5,2019,12800,1,13385.0,4,145,56.5,1.0
11,2015,5000,1,35130.0,4,30,57.7,1.2
6,2016,12000,1,25060.0,4,125,51.4,1.5
5,2018,9689,1,11000.0,4,145,55.4,1.1
5,2017,11989,1,26672.0,4,145,47.9,1.6
6,2018,17000,0,16556.0,0,145,74.3,1.5
6,2018,12989,1,17989.0,0,145,74.3,1.5
6,2018,16289,1,8724.0,0,145,80.7,1.5
6,2019,18139,1,17522.0,4,145,50.4,1.5
6,2017,10789,1,21847.0,4,145,60.1,1.0
1,2018,13000,1,8243.0,0,145,58.9,1.5
6,2019,17249,1,7956.0,0,145,74.3,1.5
6,2019,18489,1,9567.0,0,145,57.7,1.5
5,2018,9999,1,19801.0,4,145,65.7,1.0
6,2017,10989,1,17161.0,4,145,61.4,1.0
5,2015,6889,1,36000.0,4,30,54.3,1.2
5,2016,8189,1,22887.0,4,125,54.3,1.2
6,2016,10489,1,24121.0,4,20,61.4,1.0
5,2017,10289,1,20809.0,4,145,65.7,1.0
11,2014,4200,1,51028.0,4,30,57.7,1.2
1,2015,8300,1,47361.0,0,30,61.4,1.6
13,2016,14800,1,31288.0,0,125,60.1,2.0
5,2017,9400,1,9405.0,4,145,54.3,1.2
6,2017,12300,0,27823.0,0,0,67.3,1.5
13,2018,13400,1,24494.0,0,145,64.2,1.5
6,2018,18000,0,14557.0,0,145,74.3,1.5
2,2019,17800,0,1080.0,4,145,44.1,1.0
8,2017,18500,1,28563.0,0,125,56.5,2.0
6,2019,16000,1,6348.0,4,145,60.1,1.0
5,2018,11000,1,21979.0,0,145,88.3,1.5
6,2017,13000,0,1446.0,4,150,51.4,1.0
14,2015,11000,1,33455.0,0,20,68.9,2.0
6,2019,16000,1,8497.0,0,145,62.8,1.5
6,2020,17000,1,4076.0,4,145,58.9,1.0
6,2015,8700,1,61294.0,0,0,74.3,1.5
5,2017,10700,1,20409.0,4,145,62.8,1.0
5,2016,8700,1,19706.0,4,125,54.3,1.2
6,2015,9800,1,20498.0,4,20,61.4,1.0
6,2015,10000,1,18896.0,0,0,74.3,1.5
6,2016,9000,1,44317.0,0,0,74.3,1.5
5,2018,9400,1,30347.0,4,145,64.2,1.1
2,2017,10200,0,25524.0,4,160,44.8,1.5
13,2017,17000,1,12143.0,0,145,60.1,2.0
5,2017,12000,0,12983.0,4,145,57.7,1.0
5,2016,8000,1,32560.0,4,20,62.8,1.0
5,2015,10300,1,36569.0,4,145,47.9,1.6
5,2017,11700,1,37867.0,4,145,47.9,1.6
6,2018,13000,1,9738.0,4,145,57.7,1.0
5,2014,6500,1,34522.0,4,30,54.3,1.2
5,2014,7000,1,30709.0,4,0,65.7,1.0
5,2017,10800,1,26247.0,4,145,65.7,1.0
5,2013,6800,1,32638.0,4,30,54.3,1.2
5,2017,9800,1,18647.0,4,0,65.7,1.0
13,2018,17600,1,9127.0,0,145,60.1,2.0
13,2016,15800,1,27293.0,0,125,60.1,2.0
13,2016,12000,1,24163.0,4,160,45.6,1.5
5,2016,8600,1,19873.0,4,125,54.3,1.2
5,2017,9000,1,32469.0,4,145,65.7,1.0
3,2018,25500,0,20318.0,0,145,47.9,2.0
5,2014,7000,1,44720.0,4,0,65.7,1.0
5,2018,11000,1,31680.0,4,145,65.7,1.0
6,2017,17500,1,22864.0,4,145,41.5,2.0
5,2018,11200,1,20867.0,4,145,56.5,1.0
5,2018,11500,1,17450.0,4,145,56.5,1.0
6,2018,13800,1,22889.0,0,145,58.9,1.0
5,2017,10300,1,17933.0,4,145,65.7,1.0
5,2016,10400,1,26677.0,0,0,78.5,1.5
2,2019,16400,1,3947.0,4,145,51.4,1.0
6,2017,11300,1,21786.0,0,145,74.3,1.5
5,2017,9000,1,25653.0,4,145,65.7,1.0
5,2016,8400,1,22422.0,4,125,54.3,1.2
13,2017,15500,1,16686.0,0,145,60.1,2.0
5,2017,10500,1,12542.0,4,145,65.7,1.0
11,2016,8100,1,6205.0,4,30,57.7,1.2
5,2016,10300,1,17586.0,4,0,65.7,1.0
18,2016,17000,0,56372.0,0,125,52.3,2.0
13,2019,18000,1,10279.0,0,145,38.2,2.0
5,2015,9300,1,33259.0,0,0,78.5,1.5
5,2017,10300,1,20914.0,4,0,65.7,1.0
5,2016,8200,1,35865.0,4,0,65.7,1.0
5,2016,8100,1,16158.0,4,125,54.3,1.2
5,2017,8700,1,24360.0,0,0,78.5,1.5
5,2016,8000,1,32737.0,4,0,65.7,1.0
5,2015,7500,1,33399.0,4,0,65.7,1.0
6,2017,19000,1,8938.0,4,145,41.5,2.0
5,2016,10700,1,36004.0,4,145,47.9,1.6
5,2017,9900,1,15920.0,4,0,65.7,1.0
0,2016,8300,1,11586.0,4,145,47.1,1.4
6,2013,6000,1,50081.0,4,20,58.9,1.0
5,2014,5995,1,59674.0,4,0,65.7,1.0
2,2015,8995,1,36000.0,4,155,44.8,1.5
2,2018,15800,0,2261.0,4,145,45.6,1.0
13,2016,15100,1,18100.0,0,145,54.3,2.0
5,2016,9600,1,17457.0,4,0,65.7,1.0
6,2018,11900,1,17144.0,4,145,60.1,1.0
5,2018,10000,1,14005.0,4,145,55.4,1.1
5,2018,11300,1,14619.0,4,145,65.7,1.0
6,2019,16000,1,26672.0,4,145,60.1,1.0
13,2014,14400,1,28892.0,0,150,54.3,2.0
1,2017,10600,1,19856.0,4,30,55.4,1.0
6,2017,12700,1,25746.0,0,145,74.3,1.5
5,2018,11000,1,12518.0,4,150,65.7,1.0
5,2016,10800,1,20615.0,4,20,62.8,1.0
0,2012,6500,1,17597.0,4,0,80.7,1.4
5,2019,12500,1,10956.0,4,145,60.1,1.0
6,2018,11300,1,16617.0,4,145,60.1,1.0
6,2017,12500,0,21697.0,4,150,51.4,1.0
13,2014,10700,1,43914.0,0,205,47.9,2.0
6,2018,12500,1,15183.0,4,145,57.7,1.0
5,2019,13200,1,2096.0,4,145,64.2,1.0
5,2015,7700,1,52210.0,4,30,55.4,1.0
6,2015,9500,1,34319.0,0,30,64.2,1.5
6,2019,15500,1,8555.0,4,150,60.1,1.0
6,2013,7900,1,41398.0,0,20,67.3,1.6
5,2013,6300,1,42700.0,4,30,54.3,1.2
5,2016,8600,1,17050.0,4,125,54.3,1.2
5,2014,7500,1,46683.0,4,0,65.7,1.0
5,2016,8700,1,19928.0,4,125,54.3,1.2
13,2017,16100,1,27009.0,0,145,60.1,2.0
6,2016,11500,1,6071.0,0,0,74.3,1.5
6,2017,12600,1,16043.0,4,145,60.1,1.0
6,2017,11700,1,20691.0,4,145,60.1,1.0
6,2016,9600,1,27036.0,0,0,74.3,1.5
2,2015,9000,0,33161.0,4,160,44.8,1.5
5,2019,12500,1,11260.0,4,145,60.1,1.0
5,2019,13000,1,12910.0,4,145,58.9,1.0
13,2017,16500,1,29072.0,0,125,60.1,2.0
5,2017,10300,1,12218.0,4,145,65.7,1.0
5,2016,8200,1,34318.0,4,125,54.3,1.2
5,2017,8800,1,47156.0,4,20,62.8,1.0
5,2017,9500,1,29809.0,4,0,65.7,1.0
8,2018,21500,1,11704.0,0,145,55.4,2.0
5,2017,9200,1,32463.0,4,0,65.7,1.0
5,2016,9000,1,40789.0,4,20,62.8,1.0
6,2016,9900,1,18139.0,4,20,60.1,1.0
6,2017,12500,0,17560.0,4,145,51.4,1.0
2,2015,8500,1,33403.0,0,30,61.4,0.0
5,2017,10700,1,26762.0,4,0,65.7,1.0
14,2017,13700,1,30274.0,0,30,64.2,2.0
5,2016,9000,1,33327.0,4,0,65.7,1.0
6,2018,15800,0,9816.0,4,150,51.4,1.0
13,2015,11500,1,46754.0,0,125,60.1,2.0
1,2016,10000,1,30697.0,0,20,68.9,1.5
5,2016,10500,1,27958.0,4,0,65.7,1.0
13,2017,14000,1,28964.0,0,125,60.1,2.0
13,2019,21000,0,6277.0,4,145,29.1,1.5
13,2017,14300,1,24579.0,0,125,60.1,2.0
5,2015,7200,1,36740.0,4,125,54.3,1.2
13,2019,17200,1,15378.0,0,145,38.2,2.0
5,2019,11600,1,16127.0,4,145,60.1,1.0
13,2013,11000,1,40615.0,0,200,47.9,2.0
5,2017,10000,1,20109.0,4,150,65.7,1.0
6,2016,10000,1,46008.0,0,0,74.3,1.5
13,2016,14000,1,25930.0,0,125,60.1,2.0
5,2017,11000,1,19698.0,4,150,65.7,1.0
5,2016,10800,1,19030.0,4,20,62.8,1.0
13,2016,12500,1,16778.0,0,125,60.1,2.0
5,2017,10500,1,15244.0,4,145,65.7,1.0
6,2019,18000,1,5731.0,4,145,60.1,1.0
5,2017,12000,1,7626.0,4,20,62.8,1.0
13,2017,15800,1,30133.0,0,145,60.1,2.0
13,2019,19000,1,5242.0,0,145,36.7,2.0
13,2019,18200,1,5730.0,0,145,38.2,2.0
5,2018,10300,1,28480.0,4,145,65.7,1.0
2,2019,17400,0,8607.0,4,145,44.1,1.0
13,2014,14000,1,38621.0,0,150,54.3,2.0
5,2017,8800,1,38317.0,4,150,65.7,1.0
13,2015,10700,1,54146.0,0,110,50.4,2.0
5,2017,12000,1,23423.0,4,145,47.9,1.6
3,2017,22000,0,17515.0,0,145,47.9,2.0
5,2019,14000,1,9427.0,4,145,55.4,1.0
6,2017,11700,0,24775.0,4,125,51.4,1.0
1,2017,11000,0,18150.0,0,20,64.2,1.5
5,2017,12000,0,6794.0,4,0,57.7,1.0
13,2016,15000,1,29683.0,0,125,60.1,2.0
6,2019,17700,1,1864.0,4,145,60.1,1.0
2,2017,10900,1,21057.0,4,125,52.3,1.0
1,2015,8400,1,34670.0,0,20,68.9,1.5
14,2017,18300,0,9624.0,0,20,67.3,2.0
6,2017,12300,1,32333.0,0,145,74.3,1.5
5,2015,7700,1,31299.0,4,125,54.3,1.2
6,2017,11000,1,31479.0,0,145,74.3,1.5
5,2015,8000,1,33011.0,4,125,54.3,1.2
5,2017,11800,1,36069.0,4,145,47.9,1.6
2,2017,9400,1,11653.0,4,160,44.8,1.5
1,2017,11300,1,20784.0,4,30,55.4,1.0
6,2015,8900,1,47393.0,0,0,74.3,1.5
6,2017,12300,1,14724.0,4,20,60.1,1.0
6,2018,12700,1,13198.0,4,145,57.7,1.0
0,2014,7400,1,38676.0,4,30,55.4,1.0
5,2019,12400,1,13523.0,4,145,60.1,1.0
13,2018,18000,1,9518.0,0,145,54.3,1.5
5,2016,9800,0,6806.0,4,150,47.9,1.6
5,2014,7500,1,13585.0,4,0,65.7,1.0
5,2015,6600,1,46794.0,4,125,54.3,1.2
13,2015,12000,0,40017.0,0,150,52.3,2.0
6,2016,12000,0,14436.0,4,145,46.3,1.5
5,2017,11000,1,25292.0,4,0,65.7,1.0
5,2019,15000,1,9930.0,0,145,58.9,1.5
5,2013,7000,1,38142.0,4,0,65.7,1.0
8,2016,17500,0,23647.0,0,145,52.3,2.0
6,2015,8400,1,54451.0,0,0,74.3,1.5
5,2014,9300,0,8431.0,4,145,47.9,1.6
6,2016,10600,1,29984.0,4,20,60.1,1.0
5,2018,12000,1,28733.0,4,145,65.7,1.0
6,2016,10800,1,18218.0,0,0,74.3,1.5
6,2019,18500,0,11716.0,0,145,74.3,1.5
